cell,fixture,sampling,noise,anchor_i,sample_id,K_H_T2,K_dir_T2,K_H_T3,K_dir_T3,K_H_pw,K_dir_pw,q_n_eff,q_design_cond,radius_lat,s_x,rms_eps
F4_S0_N2,F4,S0,N2,37,100135,0.002503165185739586,0.003795729931002707,0.0051009383609330675,0.007543710546181211,0.009844038595175447,0.013126722201394495,1024,126.53034740646443,1.1673009477933958,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,38,100106,0.002613427940467752,0.0032448675347413053,0.004057130570505276,0.0048861310292244225,0.007760047237651397,0.009647277756074539,1024,89.84399900644264,1.016589750733114,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,39,100065,1.290485590226997e-05,0.0017626783000200081,0.0002843538403578685,0.0018988410400198061,0.0017839450211027115,0.004703564615813687,1024,248.10222696774585,1.331647901789771,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,40,100092,0.0008489961545478785,0.0012130576559995232,0.0011856382687065457,0.0016304013009314881,0.0023976050385633133,0.003054956946328834,1024,86.67756603026216,1.0242216089480878,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,41,100238,0.011393232272832505,0.01687115280796464,0.0016111722324077132,0.004503315384757085,0.003057355420636343,0.009286572728754175,1024,670.9909858197867,1.7433209261941935,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,42,100112,0.0009422482467679539,0.0012438223530213573,0.0011835891477231862,0.0015281126917279404,0.001829049102977009,0.002475787669973128,1024,67.4661473866918,0.8809368037926417,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,43,100071,0.00033100282688138037,0.0011048228988811933,0.0006257148605505027,0.0010208197683925658,0.0015161080738664628,0.002422647853981408,1024,158.771572251434,1.2173313282867437,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,44,100045,0.0013792169481539834,0.002010997940093896,0.002102985629332572,0.0027350551195582246,0.004699276871266728,0.006169008651764322,1024,96.39316210797102,1.0608114374588276,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,45,100215,8.026109575302868e-05,0.0025211739025819534,0.0013618728310886207,0.003664313530736364,0.00013821116309385828,0.003896656167232264,1024,316.61228624696383,1.4221915034141421,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,46,100072,2.8524497367746282e-05,0.0006725020725397897,7.215364121066017e-06,0.0005668242702200212,0.001046447051622067,0.002180821388436837,1024,96.14802865135785,1.0381591341620942,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,47,100120,0.0005232517638766768,0.0011797333872552726,0.0005713862280465249,0.0011391777641521711,0.001522800355044991,0.002407007182360195,1024,153.0463549515342,1.1883845168032166,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,48,100037,0.0007420696364902862,0.0010545550515106885,0.001102412513185414,0.0014679320682916331,0.0023051112642968282,0.0029248916859106297,1024,71.95605902503979,0.9632627368455607,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,49,100026,0.0003211443303865059,0.0009723248167415576,0.00047390757025103994,0.0009805338834874809,0.0011382288324554126,0.0019739267442230473,1024,129.78053802716033,1.130983043145017,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,50,100021,0.0009626224118602221,0.0018270483479155752,0.001429432120205537,0.001974531501149911,0.003229061801126665,0.004371821951144255,1024,199.22628384097862,1.2912059845592139,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,51,100033,0.0006181363901534415,0.0009832690178149233,0.0009037362949676,0.001356262324494533,0.002157177735289097,0.0028024658152966293,1024,90.93646588224455,1.0316036396340271,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,52,100223,0.0008560082377076232,0.0012062023185799185,0.0013251424247903833,0.0017349220054223727,0.00264486023040142,0.003244675753255969,1024,75.17480863466092,0.9614319383534888,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,53,100036,0.0005374726507360202,0.0008942719922588223,0.0007159270737304436,0.0009312568565853588,0.0013663491702171843,0.0017391842735056627,1024,97.26866308052837,1.0206124794954405,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,54,100217,4.4394534800120645e-06,0.0013237282970107729,0.00010539486137666466,0.0003473545966126244,0.00020539173283507417,0.0009314331018142927,1024,260.4919456244579,1.375635582503325,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,55,100023,0.0009463243661858606,0.001263546202962394,0.0011290820508006423,0.0015155520610725833,0.002743124843202389,0.003372205691212423,1024,77.16092752208293,0.9381378052973193,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,56,100060,0.0010119762114676025,0.001257344383207733,0.0014417903433523165,0.0017205430231974682,0.0025597533310738013,0.003036113933900911,1024,58.200178293564015,0.8631481981991346,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,57,100246,2.655809261533866e-05,0.002551108286160313,0.002352803786182974,0.0038866321156403576,0.004977954746332789,0.009930775968452979,1024,294.8597165951455,1.4352333333552214,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,58,100241,0.0022500636552957973,0.003156860512981232,0.0019720270414817975,0.002582920530929793,0.004651736453748859,0.005681218295080928,1024,252.21134945349078,1.2884847992986286,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,59,100039,0.004206820230763183,0.005721475176638045,0.0025357012767684007,0.0029025137174732707,0.006958600692792755,0.007875175272775673,1024,323.11996550265735,1.4362888978614197,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,60,100180,0.000981369294285678,0.0025438223842220125,0.0011165630865376658,0.001722604453647262,0.0031242673604584565,0.004637199960853168,1024,265.9213110311947,1.397048794944617,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,61,100198,0.0011256199103627975,0.0016035843881325527,0.0016805553288257945,0.002189820014235771,0.00281758285119006,0.003997680186551367,1024,79.38669218249458,1.0005610894239263,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,62,100159,0.0013038699588086254,0.004704820444220295,0.001856724642062846,0.003446032156045718,0.0023907877492640316,0.007461701847193867,1024,488.28831450360315,1.5876623130345888,0.9985427906903943,0.04992713953451972
F4_S0_N2,F4,S0,N2,63,100086,0.0008658029694136691,0.0022316654501432715,0.0007731607212336148,0.0013457039699247748,0.002616068491190688,0.003778145749711511,1024,293.76203204475956,1.403547753440011,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,0,100244,0.0033813542016848824,0.0053221789760738636,0.011085917274426753,0.013589198181167812,0.02286272419648697,0.02981511820161113,1024,168.9859072845761,1.2261445860060969,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,1,100047,0.0029987608362477183,0.005047047264355649,0.0027312133810128477,0.003585080649473752,0.005610654623626524,0.007327341389049518,1024,392.2574791469603,1.50829569048358,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,2,100073,3.7622281353726664e-06,0.0011215800672255945,0.00018346295338948502,0.0006285362271073751,0.0004489657957458306,0.001614366290193412,1024,194.57919220234007,1.2699324274641068,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,3,100211,0.0008651717201917349,0.0011610221223641904,0.0010666629792216505,0.0013221103564287299,0.0024055860278171443,0.0027509947307780983,1024,90.87791492057798,0.9981390070033865,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,4,100020,0.0002927933545366769,0.0013979385630213525,0.00045691626681255943,0.0013956464558571352,0.0016003807600658833,0.0031798070491904124,1024,191.94339925559268,1.2904901799846846,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,5,100043,6.010136291441299e-07,0.0013766875067121242,0.0005032342257704638,0.0012677943887141972,0.0007259200594127529,0.003005971627776449,1024,204.5790790802578,1.284682030114273,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,6,100127,0.00036071765044405185,0.0009410578905923919,0.0003548932542064724,0.0008030393473763399,0.0011756465635989286,0.0018691594367475331,1024,144.91793308343523,1.1840806609656944,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,7,100101,0.00043026736169631794,0.0011888198001153017,0.0010122569416611434,0.001714514201769753,0.0018067234387242844,0.0033769218160128287,1024,134.26162422060546,1.1600902112421445,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,8,100152,0.001515346759427219,0.0024417252439785137,0.002735489353216203,0.003932697234961852,0.005957050588209798,0.00835726818326001,1024,97.78565875832085,1.0733788528532262,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,9,100169,0.0005945117749299157,0.0009621940981609142,0.0007742221718576403,0.0011571956762252676,0.0024153588048352903,0.0029377342133727097,1024,98.09196803776895,1.0264860706701116,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,10,100149,0.0006129749087164285,0.00124120368560267,0.0006074396221134829,0.0011587974764163053,0.0020895082379210287,0.003003216405792235,1024,148.26450538310763,1.1679911963827296,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,11,100167,0.0007753906686074909,0.0011352344238265565,0.0008880337224944596,0.0012287455444111345,0.00205918292160678,0.0026046005103780136,1024,67.73749023730423,0.9457739196731159,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,12,100145,0.0008093891830798735,0.001142084830129666,0.0010999974683586935,0.0014783851947819987,0.0022624904360320766,0.0028225985426259727,1024,71.04622897109306,0.9527065909597798,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,13,100035,0.0005512356525510878,0.001417813664633686,0.0009040708769278295,0.0017186060075255899,0.0028433973756769515,0.004612817704667072,1024,149.83571414665207,1.1801726876253409,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,14,100208,0.003141640284343891,0.004407762534240134,0.002604492460856473,0.0031541976752637504,0.005604684456311994,0.006685062233838943,1024,329.96819288655325,1.422213738897866,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,15,100052,0.0010638033530615129,0.0013008548939202281,0.0012091595656367293,0.001526504262234013,0.0021794128338535473,0.002694481929193713,1024,57.228156747383466,0.8560246894918948,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,16,100134,0.0010231482382657908,0.0016225372386641764,0.0013549150797903847,0.0020388909661086664,0.002790054717744471,0.004002997986415345,1024,98.19877716998255,1.060903044206679,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,17,100222,0.0018915757445174095,0.00531554855200983,0.00021417611685069208,0.0017316392748542898,0.003387553348124766,0.00706034829410611,1024,500.59226456363746,1.6061537684399467,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,18,100221,0.0010458673983411953,0.0016753428839123001,0.0010105741475297397,0.0017465520712178896,0.003288209740459537,0.004534282059171658,1024,134.5309474731274,1.169270454562668,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,19,100230,1.967576691048897e-08,0.0014300877739981484,0.0007425601648275628,0.0014750396970661657,0.0009582968751612678,0.0033182516107711116,1024,225.65855343801596,1.320181847973596,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,20,100214,0.0005176915862811785,0.0008595073532823873,0.0005295681333800019,0.0008978429156328866,0.0023624808880292297,0.0030466486960410316,1024,80.9050695415371,0.9770851340757165,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,21,100046,0.0004418366146558785,0.0008512125294873396,0.0006072077585030265,0.0009326583903106535,0.0011856179611291896,0.001546879869943809,1024,110.82420674258424,1.0968123604312363,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,22,100253,0.00015975115383304097,0.0007904245885444907,0.0003608522370530901,0.0009131924622138804,0.001254479484042357,0.0024840238905541015,1024,111.10688795029522,1.0947477752071837,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,23,100147,0.000807248014201661,0.0013096061894052118,0.001192002686982751,0.001476763863040788,0.0025432724732004086,0.0030757598785844105,1024,122.31421014852485,1.1504790847658486,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,24,100139,0.001062340614308326,0.001793959794960766,0.0015166252923774326,0.00213746113013899,0.0037716323515839725,0.005187520233987878,1024,155.93705565988407,1.1717909084213392,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,25,100014,0.005946791164288636,0.007723510067349072,0.003093444416195281,0.0036883240949735258,0.007926588487410832,0.008782260835268618,1024,384.1998254781819,1.5221942814512435,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,26,100108,0.0007489013187446797,0.001222806777971746,0.0010474105932291341,0.0013823357755592565,0.002348219546916847,0.0029177277972057786,1024,100.70708177282236,1.0591107648703688,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,27,100084,0.0006049663437719522,0.003325559410870515,0.0008151183648577083,0.002026815743973586,0.001371788780849491,0.005604283243451915,1024,363.80234102268884,1.4937791727320464,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,28,100236,0.0002763679370412378,0.0011520634860386165,0.0005344128738852196,0.001353568906996726,0.001470453086940485,0.0030650855342816297,1024,147.10877531953398,1.2026030507713577,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,29,100189,0.0005579608145940176,0.0009078060645221315,0.0005470191371282664,0.0008263824246368765,0.001541271937330838,0.001995725428159332,1024,81.3646553964678,1.0232534653133298,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,30,100184,0.00210900460531209,0.004173722853284392,6.061511732353905e-05,0.0012040225129581767,0.0013731108619117758,0.0033553134328800755,1024,340.6461101461872,1.479553703295097,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,31,100204,0.00024564025001098136,0.001382939147131937,3.440833672917232e-05,0.0009880550741505375,0.0010882616386324326,0.002888365957593764,1024,186.67272620716133,1.3013130833221331,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,32,100252,0.0007300809202843051,0.0011725645331177924,0.0010616508324904966,0.0014721753596613652,0.0021992763517859754,0.002916896191985246,1024,110.21016938626292,1.0633682314059962,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,33,100081,0.00011962054203979439,0.0013069394784346454,0.0011773895903909508,0.0018666266861617324,0.0014185287437994516,0.003599486839710647,1024,211.59751663970093,1.2933250626636887,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,34,100176,2.3082077960567723e-05,0.000937929491147637,3.2374309268779936e-06,0.0012527847358232132,0.0006013752269033669,0.0022175444025067806,1024,144.30639329074907,1.1865489974359698,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,35,100168,0.0037506996250336487,0.00624073445849635,0.0023750216601108624,0.0035482888686831685,0.0060855026838159436,0.007591823770956354,1024,451.27715743494105,1.5564962688733113,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,36,100038,0.0004780954771482267,0.0015083170828731004,0.0006205571021032756,0.0014369526853291069,0.0015930491025660093,0.002605556532761119,1024,203.9176636344235,1.3145765263995117,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,37,100135,0.002491809035776621,0.0038138510973648476,0.005118244940410139,0.007565819439690914,0.009844038595175447,0.013126722201394495,1024,129.68761774381025,1.1640791231342273,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,38,100106,0.002616124158144774,0.003253258294114594,0.0040560610521689746,0.004884826530702376,0.007760047237651397,0.009647277756074539,1024,88.91682473071673,1.016806895475498,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,39,100065,1.9508976728142424e-05,0.0017724185772744548,0.0002850175387077153,0.0019008523124698262,0.0017839450211027115,0.004703564615813687,1024,246.39823088517696,1.330806585227191,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,40,100092,0.0008524505411595243,0.001221156445118803,0.0011856382687065457,0.0016304013009314881,0.0023976050385633133,0.003054956946328834,1024,87.05734122061736,1.0242216089480878,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,41,100238,0.011591900733187848,0.017188773188331927,0.001611762347366394,0.004505640089227287,0.003057355420636343,0.009286572728754175,1024,681.3503659008458,1.7424555021073527,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,42,100112,0.0009528457766368178,0.0012485327004108004,0.0011822591169327352,0.0015263776709319153,0.001829049102977009,0.002475787669973128,1024,67.87387549665543,0.8819852092865657,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,43,100071,0.00034899460377373515,0.0011165287591705212,0.0006261711732045315,0.0010215293040135357,0.0015161080738664628,0.002422647853981408,1024,155.52004689403398,1.2167614697294535,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,44,100045,0.00139509507636291,0.0020300400349565536,0.0021039367393002805,0.0027362515343964952,0.004699276871266728,0.006169008651764322,1024,99.50881730173818,1.06045656900856,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,45,100215,7.926393462886588e-05,0.002510586726956896,0.0013626454392733616,0.0036631613603314486,0.00013821116309385828,0.003896656167232264,1024,323.6162737961067,1.4233278436139571,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,46,100072,2.965931114405688e-05,0.000678482360509699,7.10629051551898e-06,0.0005662562409497045,0.001046447051622067,0.002180821388436837,1024,93.56967624094138,1.0388288892463675,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,47,100120,0.000527829083335094,0.0012087574693326597,0.0005710850398860328,0.0011387070643316113,0.001522800355044991,0.002407007182360195,1024,155.379199581713,1.1887310250451073,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,48,100037,0.0007428816625307146,0.0010639280221779917,0.0011058123697677588,0.001472075684070998,0.0023051112642968282,0.0029248916859106297,1024,74.2676167193292,0.9613269030943108,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,49,100026,0.0003186247607704549,0.0009767511493007125,0.0004734958090209865,0.0009798839169704275,0.0011382288324554126,0.0019739267442230473,1024,133.6055490188214,1.1315717273991166,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,50,100021,0.0009457381810717388,0.0018718295949353425,0.001429947253261103,0.001975195863064674,0.003229061801126665,0.004371821951144255,1024,202.8668177429286,1.290907485157791,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,51,100033,0.0006110654048123777,0.0009809071533322384,0.0009004893877712951,0.0013522196060647266,0.002157177735289097,0.0028024658152966293,1024,88.06382121102972,1.033924708017599,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,52,100223,0.0008527034566941633,0.0012031365510377337,0.0013244191023025584,0.0017340522720414313,0.00264486023040142,0.003244675753255969,1024,73.86922402355205,0.9618467510522541,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,53,100036,0.0005338955373668874,0.0008979978910749674,0.0007149086833757859,0.0009299536618136339,0.0013663491702171843,0.0017391842735056627,1024,96.4978218301723,1.0218741544138727,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,54,100217,3.266184097202461e-06,0.0012625897004899618,0.0001054532364872797,0.00034760770543007047,0.00020539173283507417,0.0009314331018142927,1024,270.7530722399815,1.3750585765279664,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,55,100023,0.0009521712100779625,0.0012738880071087165,0.0011313039384054306,0.0015181939531948878,0.002743124843202389,0.003372205691212423,1024,78.14114468282907,0.9369596196696456,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,56,100060,0.0010061697720466732,0.0012497816736928291,0.0014400990181704107,0.0017186365855672893,0.0025597533310738013,0.003036113933900911,1024,58.12994686858545,0.8639692987016536,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,57,100246,2.391019206102317e-05,0.002624502090909204,0.0023587290698079567,0.003894687844446041,0.004977954746332789,0.009930775968452979,1024,296.4344612519232,1.4331216127175452,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,58,100241,0.0022894424829759115,0.00320153642158431,0.001969379729538469,0.0025797386098499638,0.004651736453748859,0.005681218295080928,1024,254.03771385459086,1.289620532278318,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,59,100039,0.004170240401291626,0.0056674727898516,0.002536402418618633,0.0029033235197071026,0.006958600692792755,0.007875175272775673,1024,318.38832895242285,1.4360084382087244,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,60,100180,0.0009689338671631909,0.0025280572663743213,0.001117257450306044,0.0017236988185762993,0.0031242673604584565,0.004637199960853168,1024,272.4147125833669,1.3965185731408747,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,61,100198,0.0011264043389783332,0.001619871862193554,0.0016821785393893048,0.0021922833066111156,0.00281758285119006,0.003997680186551367,1024,80.26746747376934,0.9995215688482553,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,62,100159,0.0012959700492765447,0.004709263126909235,0.0018564048831179172,0.0034452987162792307,0.0023907877492640316,0.007461701847193867,1024,500.10183382977556,1.5878525091935676,0.9985427906903943,0.04992713953451972
F4_S0_N3,F4,S0,N3,63,100086,0.0008093412703779458,0.0021681829918306916,0.0007731607212336148,0.0013457039699247748,0.002616068491190688,0.003778145749711511,1024,289.3623707425896,1.403547753440011,0.9985427906903943,0.04992713953451972
F4_S3_N4,F4,S3,N4,0,100244,0.001742869199206827,0.003371215997529943,0.008948274514362116,0.011010711992691428,0.02286272419648697,0.02981511820161113,1024,375.7748324517107,1.3996048303984074,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,1,100047,0.004679560821204615,0.007845026535326947,0.0023519395457077307,0.0031350843468690988,0.005610654623626524,0.007327341389049518,1024,1052.3264187919938,1.6775029595523794,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,2,100073,2.799940228029664e-07,0.0012356989314367055,0.0001517952661205315,0.0005156450800947362,0.0004489657957458306,0.001614366290193412,1024,390.5576050962309,1.4073382150542693,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,3,100211,0.000535344071313577,0.0008686269034350656,0.0008084165299088491,0.0010272501758630441,0.0024055860278171443,0.0027509947307780983,1024,155.2914084196237,1.1817950674646898,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,4,100020,0.00018513470782112587,0.001475402639924247,0.0003348486483580257,0.001145696917305613,0.0016003807600658833,0.0031798070491904124,1024,484.3737355983663,1.4463051145083705,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,5,100043,8.662971247615257e-05,0.0016006121061070216,0.00041461654961692915,0.0010315443066264724,0.0007259200594127529,0.003005971627776449,1024,480.1879431157124,1.4686521564428934,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,6,100127,0.00024148041955303405,0.0009982955251392677,0.00024829430508838357,0.0006232696433459207,0.0011756465635989286,0.0018691594367475331,1024,346.3842674901675,1.3742943373969003,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,7,100101,0.00019154573168892044,0.0009628228803633657,0.0008077961697487911,0.0013411737661158114,0.0018067234387242844,0.0033769218160128287,1024,306.01645942887905,1.3412662748788824,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,8,100152,0.0009851437185122232,0.0016871655336666432,0.002106630204152427,0.0030941342656925306,0.005957050588209798,0.00835726818326001,1024,198.72346375799543,1.2485910283926214,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,9,100169,0.00029146560635357084,0.0006666606936274527,0.0005044241551204966,0.0008282800067745333,0.0024153588048352903,0.0029377342133727097,1024,162.25725284374036,1.2007294580611785,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,10,100149,0.00042345144500310016,0.0010816377026168075,0.0004210591109876728,0.0008828783941653209,0.0020895082379210287,0.003003216405792235,1024,302.3123023317427,1.3416345879368055,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,11,100167,0.0004524192788494824,0.0007028754936333119,0.0007019063738763196,0.0009792516437325375,0.00205918292160678,0.0026046005103780136,1024,102.64063643938061,1.1029958532783837,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,12,100145,0.0004479633476039738,0.0007019833489777285,0.0008603964756384184,0.0011654015253513656,0.0022624904360320766,0.0028225985426259727,1024,125.42501922710657,1.1228813769947543,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,13,100035,0.00030282830266165355,0.0013017184326550003,0.0006549147848240966,0.0013128960022881838,0.0028433973756769515,0.004612817704667072,1024,318.9243837301381,1.3519571904068588,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,14,100208,0.004715110727369731,0.006983706624753234,0.002179939924663718,0.00266190828283662,0.005604684456311994,0.006685062233838943,1024,969.1473018183134,1.599275521552443,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,15,100052,0.0006960958796197792,0.0008716342855880416,0.000989487488514248,0.0012399968585195592,0.0021794128338535473,0.002694481929193713,1024,71.57145500097718,1.0272540132157153,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,16,100134,0.0006264995376861395,0.001093375677597025,0.0010845224874445828,0.0016685741452797415,0.002790054717744471,0.004002997986415345,1024,166.1711520863525,1.2212762633450933,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,17,100222,0.0023585831472648033,0.007096015410717198,0.00014053473701721575,0.0013860080373988902,0.003387553348124766,0.00706034829410611,1024,1497.593946653539,1.793020047954108,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,18,100221,0.0006219338505827548,0.0014035825513075456,0.0006373926436641098,0.0012377321735172852,0.003288209740459537,0.004534282059171658,1024,364.8680648216229,1.3638683203215178,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,19,100230,5.8169155697968093e-05,0.0016631688367706834,0.0006231451676739547,0.0011828193497338557,0.0009582968751612678,0.0033182516107711116,1024,556.5077593474944,1.4915786096146415,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,20,100214,0.00022696533294801023,0.0005772086647668922,0.00029081373529860527,0.0005818091149680496,0.0023624808880292297,0.0030466486960410316,1024,152.68023693568742,1.1719688207584,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,21,100046,0.00027318484844552287,0.0007617089299629589,0.0005025476539183297,0.000798191174832567,0.0011856179611291896,0.001546879869943809,1024,200.62720265557695,1.2385728473833284,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,22,100253,5.277048271928889e-05,0.0006358165890604455,0.0002444658102989804,0.0006852921988767036,0.001254479484042357,0.0024840238905541015,1024,229.900468505089,1.2691517598683029,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,23,100147,0.0006924182662692771,0.0012972481984570166,0.0009775367121943887,0.0012146041769234336,0.0025432724732004086,0.0030757598785844105,1024,283.8192996513623,1.3086520516669504,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,24,100139,0.000769208945850334,0.0016192925894417732,0.00120457381818219,0.0017237606407527533,0.0037716323515839725,0.005187520233987878,1024,304.5562118166728,1.3411591859652523,0.9963241001698973,0.02967372196676363
