dataset,scheme,iteration,n_samples,method,value,ratio_to_full
desi_dinov3_small_vitl16,bootstrap_deduplicated,11,13039,renyi_eff_dimensionality_alpha_5,5.076481225314879,1.0097943879045979
desi_dinov3_small_vitl16,bootstrap_deduplicated,12,12946,renyi_eff_dimensionality_alpha_5,5.095036629294403,1.0134853584749979
desi_dinov3_small_vitl16,bootstrap_deduplicated,13,12921,renyi_eff_dimensionality_alpha_5,5.068111268036326,1.008129467753857
desi_dinov3_small_vitl16,bootstrap_deduplicated,14,12973,renyi_eff_dimensionality_alpha_5,5.029321743065237,1.0004136025931698
desi_dinov3_small_vitl16,bootstrap_deduplicated,15,12917,renyi_eff_dimensionality_alpha_5,5.019827259960165,0.9985249960308629
desi_dinov3_small_vitl16,bootstrap_deduplicated,16,12829,renyi_eff_dimensionality_alpha_5,5.00428718372984,0.9954338230178044
desi_dinov3_small_vitl16,bootstrap_deduplicated,17,12979,renyi_eff_dimensionality_alpha_5,5.057301562148679,1.0059792420648872
desi_dinov3_small_vitl16,bootstrap_deduplicated,18,12911,renyi_eff_dimensionality_alpha_5,5.048517659202806,1.00423198141229
desi_dinov3_small_vitl16,bootstrap_deduplicated,19,12818,renyi_eff_dimensionality_alpha_5,5.007811746356661,0.9961349156452397
desi_dinov3_small_vitl16,bootstrap_deduplicated,20,12949,renyi_eff_dimensionality_alpha_5,4.97558341149018,0.9897241775305401
desi_dinov3_small_vitl16,bootstrap_deduplicated,21,12949,renyi_eff_dimensionality_alpha_5,5.057578096442727,1.006034249217637
desi_dinov3_small_vitl16,bootstrap_deduplicated,22,12974,renyi_eff_dimensionality_alpha_5,5.033036780812861,1.0011525838090751
desi_dinov3_small_vitl16,bootstrap_deduplicated,23,12871,renyi_eff_dimensionality_alpha_5,5.0621952714367096,1.0069526801523654
desi_dinov3_small_vitl16,bootstrap_deduplicated,24,13021,renyi_eff_dimensionality_alpha_5,4.978408473490347,0.9902861281468501
desi_dinov3_small_vitl16,bootstrap_deduplicated,25,12895,renyi_eff_dimensionality_alpha_5,5.005820157536586,0.9957387563521655
desi_dinov3_small_vitl16,bootstrap_deduplicated,26,12992,renyi_eff_dimensionality_alpha_5,5.036093302990686,1.0017605756058896
desi_dinov3_small_vitl16,bootstrap_deduplicated,27,12951,renyi_eff_dimensionality_alpha_5,5.032661880495758,1.0010780100601668
desi_dinov3_small_vitl16,bootstrap_deduplicated,28,12938,renyi_eff_dimensionality_alpha_5,4.997376912791792,0.9940592581366532
desi_dinov3_small_vitl16,bootstrap_deduplicated,29,12852,renyi_eff_dimensionality_alpha_5,5.018870283313544,0.9983346378665708
desi_dinov3_small_vitl16,bootstrap_deduplicated,30,12993,renyi_eff_dimensionality_alpha_5,5.005271729819473,0.9956296651911166
desi_dinov3_small_vitl16,bootstrap_deduplicated,31,12975,renyi_eff_dimensionality_alpha_5,5.009344969658649,0.9964398986082479
desi_dinov3_small_vitl16,bootstrap_deduplicated,32,12918,renyi_eff_dimensionality_alpha_5,5.056003927399673,1.005721121483142
desi_dinov3_small_vitl16,bootstrap_deduplicated,33,12912,renyi_eff_dimensionality_alpha_5,5.020374409960668,0.9986338330333707
desi_dinov3_small_vitl16,bootstrap_deduplicated,34,12968,renyi_eff_dimensionality_alpha_5,4.985139805150181,0.9916250991055782
desi_dinov3_small_vitl16,bootstrap_deduplicated,35,13049,renyi_eff_dimensionality_alpha_5,5.008375331843147,0.9962470219322717
desi_dinov3_small_vitl16,bootstrap_deduplicated,36,12920,renyi_eff_dimensionality_alpha_5,5.024970001970088,0.999547970762684
desi_dinov3_small_vitl16,bootstrap_deduplicated,37,12966,renyi_eff_dimensionality_alpha_5,4.9806174163109045,0.9907255226731763
desi_dinov3_small_vitl16,bootstrap_deduplicated,38,12956,renyi_eff_dimensionality_alpha_5,5.009537116738244,0.9964781197764183
desi_dinov3_small_vitl16,bootstrap_deduplicated,39,12976,renyi_eff_dimensionality_alpha_5,4.9841397263092455,0.9914261672162996
desi_dinov3_small_vitl16,bootstrap_deduplicated,40,12847,renyi_eff_dimensionality_alpha_5,5.035418720605089,1.0016263902367488
desi_dinov3_small_vitl16,bootstrap_deduplicated,41,12980,renyi_eff_dimensionality_alpha_5,4.998050725077561,0.9941932903204574
desi_dinov3_small_vitl16,bootstrap_deduplicated,42,12912,renyi_eff_dimensionality_alpha_5,5.027890363262394,1.000128877952672
desi_dinov3_small_vitl16,bootstrap_deduplicated,43,12943,renyi_eff_dimensionality_alpha_5,5.050110185708753,1.0045487607436654
desi_dinov3_small_vitl16,bootstrap_deduplicated,44,12939,renyi_eff_dimensionality_alpha_5,5.039478515674433,1.002433949271267
desi_dinov3_small_vitl16,bootstrap_deduplicated,45,12881,renyi_eff_dimensionality_alpha_5,5.03601137494359,1.001744278789552
desi_dinov3_small_vitl16,bootstrap_deduplicated,46,12925,renyi_eff_dimensionality_alpha_5,4.979804756339674,0.9905638714344932
desi_dinov3_small_vitl16,bootstrap_deduplicated,47,12852,renyi_eff_dimensionality_alpha_5,4.98029852133961,0.990662089295202
desi_dinov3_small_vitl16,bootstrap_deduplicated,48,12990,renyi_eff_dimensionality_alpha_5,5.0609204718195295,1.006699101848419
desi_dinov3_small_vitl16,bootstrap_deduplicated,49,12980,renyi_eff_dimensionality_alpha_5,5.041422199899596,1.0028205795640457
desi_dinov3_small_vitl16,bootstrap_deduplicated,50,12958,renyi_eff_dimensionality_alpha_5,5.009354388412483,0.9964417721510308
desi_dinov3_small_vitl16,bootstrap_deduplicated,51,13004,renyi_eff_dimensionality_alpha_5,5.053750218029573,1.0052728221646012
desi_dinov3_small_vitl16,bootstrap_deduplicated,52,12945,renyi_eff_dimensionality_alpha_5,5.015694366149746,0.997702896472067
desi_dinov3_small_vitl16,bootstrap_deduplicated,53,12969,renyi_eff_dimensionality_alpha_5,5.068934727948611,1.0082932672758456
desi_dinov3_small_vitl16,bootstrap_deduplicated,54,12997,renyi_eff_dimensionality_alpha_5,5.061033784996621,1.006721641675757
desi_dinov3_small_vitl16,bootstrap_deduplicated,55,13018,renyi_eff_dimensionality_alpha_5,5.007466476154387,0.9960662358063724
desi_dinov3_small_vitl16,bootstrap_deduplicated,56,13003,renyi_eff_dimensionality_alpha_5,5.023763465947453,0.9993079711940092
desi_dinov3_small_vitl16,bootstrap_deduplicated,57,12852,renyi_eff_dimensionality_alpha_5,5.036512903824564,1.0018440410120248
desi_dinov3_small_vitl16,bootstrap_deduplicated,58,12914,renyi_eff_dimensionality_alpha_5,5.044413715943831,1.0034156405873647
desi_dinov3_small_vitl16,bootstrap_deduplicated,59,12975,renyi_eff_dimensionality_alpha_5,5.0237667922475975,0.9993086328490157
desi_dinov3_small_vitl16,bootstrap_deduplicated,60,12920,renyi_eff_dimensionality_alpha_5,5.015547231249573,0.9976736289558752
desi_dinov3_small_vitl16,bootstrap_deduplicated,61,12960,renyi_eff_dimensionality_alpha_5,5.019692554178713,0.9984982008678176
desi_dinov3_small_vitl16,bootstrap_deduplicated,62,12932,renyi_eff_dimensionality_alpha_5,5.017090020226227,0.997980514686601
desi_dinov3_small_vitl16,bootstrap_deduplicated,63,12924,renyi_eff_dimensionality_alpha_5,5.029278463585344,1.0004049936032084
desi_dinov3_small_vitl16,bootstrap_deduplicated,64,12860,renyi_eff_dimensionality_alpha_5,5.053409895138753,1.0052051264261608
desi_dinov3_small_vitl16,bootstrap_deduplicated,65,12946,renyi_eff_dimensionality_alpha_5,5.012092122090644,0.9969863517488039
desi_dinov3_small_vitl16,bootstrap_deduplicated,66,12954,renyi_eff_dimensionality_alpha_5,5.022038459403402,0.998964839436012
desi_dinov3_small_vitl16,bootstrap_deduplicated,67,12918,renyi_eff_dimensionality_alpha_5,5.0253583187679896,0.9996252132670579
desi_dinov3_small_vitl16,bootstrap_deduplicated,68,12985,renyi_eff_dimensionality_alpha_5,5.01871270660611,0.9983032933056893
desi_dinov3_small_vitl16,bootstrap_deduplicated,69,12938,renyi_eff_dimensionality_alpha_5,5.060961803536527,1.0067073233967738
desi_dinov3_small_vitl16,bootstrap_deduplicated,70,12990,renyi_eff_dimensionality_alpha_5,5.0226494392592,0.999086373231199
desi_dinov3_small_vitl16,bootstrap_deduplicated,71,12848,renyi_eff_dimensionality_alpha_5,5.030474300646299,1.0006428649750119
desi_dinov3_small_vitl16,bootstrap_deduplicated,72,12912,renyi_eff_dimensionality_alpha_5,5.010970604575016,0.9967632637390285
desi_dinov3_small_vitl16,bootstrap_deduplicated,73,12894,renyi_eff_dimensionality_alpha_5,5.026480856174524,0.9998485041496634
desi_dinov3_small_vitl16,bootstrap_deduplicated,74,12986,renyi_eff_dimensionality_alpha_5,5.019857286687499,0.9985309688335589
desi_dinov3_small_vitl16,bootstrap_deduplicated,75,12917,renyi_eff_dimensionality_alpha_5,5.02615936929431,0.9997845551989992
desi_dinov3_small_vitl16,bootstrap_deduplicated,76,12947,renyi_eff_dimensionality_alpha_5,5.0141657800394155,0.9973988359216324
desi_dinov3_small_vitl16,bootstrap_deduplicated,77,12857,renyi_eff_dimensionality_alpha_5,5.034950150606197,1.0015331840700712
desi_dinov3_small_vitl16,bootstrap_deduplicated,78,12888,renyi_eff_dimensionality_alpha_5,5.034635802921003,1.0014706552209982
desi_dinov3_small_vitl16,bootstrap_deduplicated,79,12903,renyi_eff_dimensionality_alpha_5,5.050530755688241,1.0046324189285691
desi_dinov3_small_vitl16,bootstrap_deduplicated,80,13015,renyi_eff_dimensionality_alpha_5,5.015741454761207,0.99771226316003
desi_dinov3_small_vitl16,bootstrap_deduplicated,81,12894,renyi_eff_dimensionality_alpha_5,4.976396381084551,0.9898858903582837
desi_dinov3_small_vitl16,bootstrap_deduplicated,82,12943,renyi_eff_dimensionality_alpha_5,5.01889292783973,0.9983391422298187
desi_dinov3_small_vitl16,bootstrap_deduplicated,83,12954,renyi_eff_dimensionality_alpha_5,5.07420025801335,1.0093406665417388
desi_dinov3_small_vitl16,bootstrap_deduplicated,84,12903,renyi_eff_dimensionality_alpha_5,5.0447843676944375,1.0034893692275422
desi_dinov3_small_vitl16,bootstrap_deduplicated,85,12889,renyi_eff_dimensionality_alpha_5,4.995293551607211,0.9936448438329663
desi_dinov3_small_vitl16,bootstrap_deduplicated,86,12935,renyi_eff_dimensionality_alpha_5,4.970901306316241,0.988792830930725
desi_dinov3_small_vitl16,bootstrap_deduplicated,87,12946,renyi_eff_dimensionality_alpha_5,5.04582552162834,1.003696471618497
desi_dinov3_small_vitl16,bootstrap_deduplicated,88,12961,renyi_eff_dimensionality_alpha_5,5.042029803924963,1.0029414418518494
desi_dinov3_small_vitl16,bootstrap_deduplicated,89,12891,renyi_eff_dimensionality_alpha_5,5.00070356925026,0.9947209840198291
desi_dinov3_small_vitl16,bootstrap_deduplicated,90,13009,renyi_eff_dimensionality_alpha_5,5.044686233813437,1.0034698488082006
desi_dinov3_small_vitl16,bootstrap_deduplicated,91,12977,renyi_eff_dimensionality_alpha_5,4.964431466155456,0.9875058748690297
desi_dinov3_small_vitl16,bootstrap_deduplicated,92,13013,renyi_eff_dimensionality_alpha_5,5.070408008850893,1.0085863267240933
desi_dinov3_small_vitl16,bootstrap_deduplicated,93,13031,renyi_eff_dimensionality_alpha_5,5.069837063118643,1.0084727563648948
desi_dinov3_small_vitl16,bootstrap_deduplicated,94,12957,renyi_eff_dimensionality_alpha_5,5.017020945825277,0.997966774668795
desi_dinov3_small_vitl16,bootstrap_deduplicated,95,12942,renyi_eff_dimensionality_alpha_5,4.993141146512362,0.9932166955765643
desi_dinov3_small_vitl16,bootstrap_deduplicated,96,12974,renyi_eff_dimensionality_alpha_5,5.000682853992456,0.9947168634193292
desi_dinov3_small_vitl16,bootstrap_deduplicated,97,12877,renyi_eff_dimensionality_alpha_5,5.0269699960233085,0.9999458019928507
desi_dinov3_small_vitl16,bootstrap_deduplicated,98,12936,renyi_eff_dimensionality_alpha_5,5.074897290044899,1.0094793175092907
desi_dinov3_small_vitl16,bootstrap_deduplicated,99,12911,renyi_eff_dimensionality_alpha_5,5.027842624167413,1.0001193818729948
desi_dinov3_small_vitl16,sparse_10pct,0,2046,renyi_eff_dimensionality_alpha_5,5.093187428918057,1.0131175225510054
desi_dinov3_small_vitl16,sparse_10pct,1,2046,renyi_eff_dimensionality_alpha_5,4.980296825034706,0.9906617518726655
desi_dinov3_small_vitl16,sparse_10pct,2,2046,renyi_eff_dimensionality_alpha_5,5.151295861946397,1.0246762316169111
desi_dinov3_small_vitl16,sparse_10pct,3,2046,renyi_eff_dimensionality_alpha_5,4.9882088961728615,0.9922355910493317
desi_dinov3_small_vitl16,sparse_10pct,4,2046,renyi_eff_dimensionality_alpha_5,5.10987043777108,1.0164360433857003
desi_dinov3_small_vitl16,sparse_10pct,5,2046,renyi_eff_dimensionality_alpha_5,4.978522144018861,0.9903087390571772
desi_dinov3_small_vitl16,sparse_10pct,6,2046,renyi_eff_dimensionality_alpha_5,5.043461282492723,1.0032261861382896
desi_dinov3_small_vitl16,sparse_10pct,7,2046,renyi_eff_dimensionality_alpha_5,4.988848908697259,0.992362899912822
desi_dinov3_small_vitl16,sparse_10pct,8,2046,renyi_eff_dimensionality_alpha_5,4.803085998603486,0.9554116465213781
desi_dinov3_small_vitl16,sparse_10pct,9,2046,renyi_eff_dimensionality_alpha_5,4.9378916626659874,0.982226677836622
desi_dinov3_small_vitl16,sparse_10pct,10,2046,renyi_eff_dimensionality_alpha_5,5.097825970186185,1.0140402035839347
desi_dinov3_small_vitl16,sparse_10pct,11,2046,renyi_eff_dimensionality_alpha_5,4.9795913488207315,0.9905214212203783
desi_dinov3_small_vitl16,sparse_10pct,12,2046,renyi_eff_dimensionality_alpha_5,5.0115384413206625,0.9968762156704057
desi_dinov3_small_vitl16,sparse_10pct,13,2046,renyi_eff_dimensionality_alpha_5,5.173720369595246,1.0291368296119185
desi_dinov3_small_vitl16,sparse_10pct,14,2046,renyi_eff_dimensionality_alpha_5,5.118925733641828,1.018237288489395
desi_dinov3_small_vitl16,sparse_10pct,15,2046,renyi_eff_dimensionality_alpha_5,4.855867440332951,0.9659107306858471
desi_dinov3_small_vitl16,sparse_10pct,16,2046,renyi_eff_dimensionality_alpha_5,5.056235739918711,1.0057672327500573
desi_dinov3_small_vitl16,sparse_10pct,17,2046,renyi_eff_dimensionality_alpha_5,4.923151513215035,0.9792946232240249
desi_dinov3_small_vitl16,sparse_10pct,18,2046,renyi_eff_dimensionality_alpha_5,5.154110614957303,1.025236131608184
desi_dinov3_small_vitl16,sparse_10pct,19,2046,renyi_eff_dimensionality_alpha_5,4.807289854559193,0.9562478616009225
desi_dinov3_small_vitl16,sparse_10pct,20,2046,renyi_eff_dimensionality_alpha_5,4.85273538255662,0.9652877136343192
desi_dinov3_small_vitl16,sparse_10pct,21,2046,renyi_eff_dimensionality_alpha_5,4.968998599566459,0.9884143517219026
desi_dinov3_small_vitl16,sparse_10pct,22,2046,renyi_eff_dimensionality_alpha_5,4.996682572561355,0.9939211426119673
desi_dinov3_small_vitl16,sparse_10pct,23,2046,renyi_eff_dimensionality_alpha_5,4.979790510873547,0.9905610377804109
desi_dinov3_small_vitl16,sparse_10pct,24,2046,renyi_eff_dimensionality_alpha_5,5.009538633563006,0.9964784214974459
desi_dinov3_small_vitl16,contiguous_region,0,1706,renyi_eff_dimensionality_alpha_5,5.098069303904396,1.014088606604084
desi_dinov3_small_vitl16,contiguous_region,1,1706,renyi_eff_dimensionality_alpha_5,4.8619689001508295,0.9671244099271677
desi_dinov3_small_vitl16,contiguous_region,2,1706,renyi_eff_dimensionality_alpha_5,4.753472217829423,0.9455426614577586
desi_dinov3_small_vitl16,contiguous_region,3,1706,renyi_eff_dimensionality_alpha_5,4.9518369285817405,0.9850006172317571
desi_dinov3_small_vitl16,contiguous_region,4,1706,renyi_eff_dimensionality_alpha_5,4.931829293292802,0.9810207743182715
desi_dinov3_small_vitl16,contiguous_region,5,1705,renyi_eff_dimensionality_alpha_5,5.108322924738589,1.016128217963708
desi_dinov3_small_vitl16,contiguous_region,6,1705,renyi_eff_dimensionality_alpha_5,4.984059644764659,0.9914102376992366
desi_dinov3_small_vitl16,contiguous_region,7,1705,renyi_eff_dimensionality_alpha_5,5.089977202053284,1.012478956400936
desi_dinov3_small_vitl16,contiguous_region,8,1705,renyi_eff_dimensionality_alpha_5,5.018272952264509,0.998215819040249
desi_dinov3_small_vitl16,contiguous_region,9,1705,renyi_eff_dimensionality_alpha_5,4.872128194798712,0.9691452582796336
desi_dinov3_small_vitl16,contiguous_region,10,1705,renyi_eff_dimensionality_alpha_5,5.391800743574705,1.0725165503244547
