sample_id,K_H_cross,log_knn_radius,local_label_variance,local_evaluation_count,r2_G,mse_G,field
2090,0.02466245066447329,-0.5039397768778108,119.91216934871171,1992.0,-9.371614876663159e-05,119.92340705541334,stellar_mass
2099,0.015402146654680848,-0.7248988321928987,100.86668267580734,2011.0,0.0018781719974794164,100.677237696927,stellar_mass
2104,0.025737106780601128,-0.6450400804361975,104.70739479871303,1944.0,0.0008411209369728612,104.61932321669194,stellar_mass
2105,0.03453495305061127,-0.5335838491212438,129.19564224672973,2021.0,-0.0018333257847054085,129.43249994893225,stellar_mass
2106,0.02528992400988006,-0.2536717839742317,41.48107959739642,2024.0,0.004208167415854724,41.30652026986018,stellar_mass
2109,0.020860603308361137,-0.6387687334479201,129.97272091344902,2019.0,0.000755119005055982,129.87457604174844,stellar_mass
2126,0.02897352761261538,-0.6949972308826594,59.03219492197622,2035.0,-0.001184833204369129,59.10213822664657,stellar_mass
2127,0.014792662982689456,-0.8095367666560704,82.58080259483772,2030.0,0.0004136446546213479,82.54664348727003,stellar_mass
2129,0.018387668585363996,-0.7079202984388565,137.37991238150065,1995.0,-0.00017934516992412775,137.40455080523085,stellar_mass
2132,0.03866683146177341,-0.39208979170314456,158.31663339808782,2019.0,-0.0020943540885407508,158.64820448652912,stellar_mass
2134,0.03887013891806573,-0.17121017382822193,130.77042014713464,1733.0,0.000314106326652408,130.72934433082742,stellar_mass
2138,0.03094995442221753,0.10507223796860096,99.92890995214678,1920.0,0.0021149245201511624,99.71756785021701,stellar_mass
2141,0.01397810427973376,-0.8768962857006871,88.28301566403036,2031.0,0.001087632147446893,88.1869962181206,stellar_mass
2147,0.025709760370697148,-0.6601446802181751,108.47041084450377,1984.0,0.00013127651192623713,108.4561712273209,stellar_mass
2149,0.02931064109331206,-0.5764871439375998,113.18430621982235,2005.0,8.998126099968307e-05,113.1741217532233,stellar_mass
2150,0.024980410852172657,-0.5089665554995204,114.88109232559454,1977.0,0.0005334003007234633,114.81981471640063,stellar_mass
2151,0.01723131659330091,-0.8033881200117063,119.51240132773769,2001.0,0.000711578529799417,119.4273588689081,stellar_mass
2154,0.03739810726706276,-0.45594439014007315,153.0561522657263,2019.0,-0.0004875977550800048,153.13078210197224,stellar_mass
2156,0.029993776837639034,-0.6569172794368605,134.6872463623169,2028.0,-0.0009964365602928016,134.82145365879745,stellar_mass
2163,0.01764387628648262,-0.7445671083273593,94.32194958651759,2029.0,0.0006900176133357583,94.25686577997872,stellar_mass
2167,0.041656636575967174,-0.4689334166051729,120.94238201339053,1978.0,0.001733580808997437,120.73271862093767,stellar_mass
2178,0.016879632629642084,-0.8010521680496012,88.65818002954002,2029.0,-0.0007515767042387544,88.72481345229043,stellar_mass
2200,0.026202937068052205,-0.7027938420578665,141.55225206756927,2016.0,-0.0007419140259687929,141.65727166878568,stellar_mass
2205,0.02048551109999493,-0.6556591754161067,107.58550503017747,2003.0,9.669447370419526e-05,107.57510210639039,stellar_mass
2206,0.016618384398224776,-0.8572866773093074,88.66232772743835,2028.0,0.0005425000164142046,88.6142284131909,stellar_mass
2209,0.040379273189353214,-0.18498085799757555,149.18808622342266,1989.0,-5.783501651768219e-05,149.1967145188536,stellar_mass
2215,0.013048371108703261,-0.7528305889268557,129.62228611316175,2020.0,0.0006974842680493865,129.5318766078092,stellar_mass
2220,0.042706279033471475,-0.24141366341695886,148.4300094792626,1999.0,-0.0010653693952880072,148.5881422687041,stellar_mass
2242,0.0175183821753871,-0.6033573817479714,65.21087832598279,2027.0,0.0014792323160278675,65.11441628740644,stellar_mass
2246,0.021563610613704518,-0.6802537740711008,140.9758297468753,2027.0,-0.0007517044880289703,141.0818019107996,stellar_mass
2249,0.03549223942843012,-0.21582589158329332,67.63461786986583,1954.0,0.0013114076360684068,67.54592131552873,stellar_mass
2250,0.01945123706846471,-0.7833504138590238,76.59598864788062,2030.0,0.002411269633131985,76.41129506643425,stellar_mass
2253,0.033068034451826864,-0.49064860836722546,160.02982988571108,2009.0,-0.0007715902139426856,160.15330733638982,stellar_mass
2254,0.03873498688412119,-0.3094380385006255,117.7976054981973,1927.0,0.0009072678968500281,117.69073151240299,stellar_mass
2276,0.018014091688839308,-0.8239134064066863,106.19310447113324,2019.0,0.0003926560599463169,106.15140710513813,stellar_mass
2280,0.021612506446386216,-0.7060908278557427,117.43768335895162,2030.0,-7.542475986599406e-05,117.44654106801818,stellar_mass
2281,0.030997227617038194,-0.43197336979085893,122.06563302739147,1861.0,-0.0003555394950196522,122.1090321809173,stellar_mass
2288,0.028707431174105624,-0.5166652800877134,71.46808271943995,2017.0,0.0010198128938945228,71.39519864718073,stellar_mass
2289,0.017891808150927065,-0.7484921380266826,71.03138977255131,2029.0,-0.00046990481566733244,71.06476776466896,stellar_mass
2296,0.036307984485775005,-0.41732296723826606,107.52158259293735,1782.0,-0.0006264029434883689,107.58893442876209,stellar_mass
2299,0.023917024209900186,-0.601821185453913,82.57359500057737,2019.0,0.0002065550939813754,82.55653900390165,stellar_mass
2317,0.031650303858025544,-0.26772294573398825,127.09428394466559,1785.0,0.00016300134595204074,127.0735674053198,stellar_mass
