boot_id,T
618,0.006382180328042568
619,0.004040044341456146
620,0.00669300250493394
621,0.008808334083439468
622,0.008446494899360283
623,0.006068411139308374
624,0.006260830559475275
625,0.005506259766685357
626,0.009344786900199565
627,0.0069977100338261405
628,0.010610670082879425
629,0.008746983187332281
630,0.007341924284309344
631,0.005772777776895396
632,0.008945400972342085
633,0.00886468295075071
634,0.008087482572410713
635,0.007731941412716869
636,0.007605494001798318
637,0.005187612217722223
638,0.005524053078062871
639,0.00951752702405673
640,0.006780832695016742
641,0.006521392877907095
642,0.011759341345656326
643,0.006686426549417967
644,0.005107707356799512
645,0.007336500741853352
646,0.010379265148189248
647,0.008937088693128052
648,0.00995933202014944
649,0.010637262823441919
650,0.006116156352019534
651,0.008765017697175484
652,0.00832840793234235
653,0.007461362405110257
654,0.008350544107920544
655,0.004860332947951252
656,0.007773672391746469
657,0.006152978535289239
658,0.009203470236346534
659,0.004149065201827043
660,0.00887365283486916
661,0.007595329859098008
662,0.008883601419608
663,0.0073585804967139954
664,0.00900956687807459
665,0.008318833795640527
666,0.005724643454582245
667,0.008754244867729712
668,0.007412714423472397
669,0.007036298960540965
670,0.00657438890653707
671,0.006873272213349849
672,0.00491056556268433
673,0.008537524232349058
674,0.007575168848958874
675,0.008852557893262846
676,0.008619818540583923
677,0.00788102186145009
678,0.009364256754230024
679,0.003570526407450085
680,0.008170800119631392
681,0.005137053770049459
682,0.006851008445899467
683,0.0049676917352820425
684,0.009651011904387797
685,0.005374303394390668
686,0.007666192364356138
687,0.005986834758001465
688,0.006605054230749199
689,0.006272222633125277
690,0.009659056229716802
691,0.00774279532364241
692,0.0064353605330283075
693,0.005199748936429003
694,0.007118657197936397
695,0.009216316054272988
696,0.0034456699306060394
697,0.005386920069569385
698,0.008002693688488478
699,0.004449931805604428
700,0.005094185423732295
701,0.004177238823975667
702,0.007818718985338332
703,0.007419777514173294
704,0.0073641701335114395
705,0.004807022241280018
706,0.004666073397977876
707,0.008544428259587449
708,0.0019573320545512697
709,0.01025167801504175
710,0.005593375469324966
711,0.011508776309907444
712,0.009456895421389666
713,0.0027460097642272793
714,0.00924551061121546
715,0.003545866254157705
716,0.007675493329148209
717,0.00523991955715099
718,0.007980709672026048
719,0.005213726328654669
720,0.005551120733689062
721,0.008154657130566312
722,0.008509760500660815
723,0.007429255221374978
724,0.004939842218034798
725,0.006705817747244482
726,0.004716492899491666
727,0.006804251418014158
728,0.0059181841172532765
729,0.0061981968915083355
730,0.009850790717032872
731,0.007123759277096556
732,0.0046369362956264135
733,0.008923986217037291
734,0.008571613508684017
735,0.005985004939323896
736,0.007927210117889105
737,0.006475026378805364
738,0.008602023124080267
739,0.005938200193595388
740,0.007177635909659086
741,0.005096873398663661
742,0.0006171266862094807
743,0.008129400223262355
744,0.0066934349140411395
745,0.007207526756663092
746,0.006796483429131525
747,0.008487434902307316
748,0.007231088024866382
749,0.006626526868263431
750,0.007687524683674835
751,0.007601064423652271
752,0.007719388594536901
753,0.006038182721104776
